1;LTGS.MOTORRAUM BASIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_700_C;L0L/L0R;1744 (g);~;CU: 647 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;;;;
3;705162;ID_WIR26;ID_CON8;SP_CANHFWV1;1;1-50A;-;-;ID_CON17;SP_CANHFW5;1;1-55G;-;-;N_108_564_04;SL705162;1-ws;1760;WS;0,35;D.CAN_F_H..FD;x;x;-;-;-;-;-;-;705162
3;705163;ID_WIR28;ID_CON9;SP_CANLFWV1;1;1-50A;-;-;ID_CON16;SP_CANLFW5;1;1-55G;-;-;N_108_564_04;SL705162;2-or/br;1710;OR/BR;0,35;D.CAN_F_L..FD;x;x;-;-;-;-;-;-;705163
3;705164;D.CAN_F_H..FD_E123_1_3;ID_CON13;SP_CANHFWV5;1;1-52H;-;-;XA.NX6.501;EBKVA_2;12;1-47H;N_105_111_03;357_972_740_E;N_108_564_04;SL705164;1-ws;666;WS;0,35;D.CAN_F_H..FD;x;x;x;x;-;-;-;-;705164
3;705165;D.CAN_F_L..FD_E124_1_3;ID_CON12;SP_CANLFWV5;1;1-51H;-;-;XA.NX6.501;EBKVA_2;13;1-47H;N_105_111_03;357_972_740_E;N_108_564_04;SL705164;2-or/br;685;OR/BR;0,35;D.CAN_F_L..FD;x;x;x;x;-;-;-;-;705165
3;705168;D.CAN_F_H..FD_XA.J104.501.1_42_1;XA.J104.501.1;ESPB_R;42;1-53D;N_107_396_01;BLOC_SEAL_120_FLR;ID_CON14;SP_CANHFWV3;1;1-84H;-;-;N_108_564_04;SL705168;1-ws;1337;WS;0,35;D.CAN_F_H..FD;-;-;-;-;x;x;x;x;705168
3;705169;D.CAN_F_L..FD_XA.J104.501.1_26_1;XA.J104.501.1;ESPB_R;26;1-53D;N_107_396_01;BLOC_SEAL_120_FLR;ID_CON15;SP_CANLFWV3;1;1-84H;-;-;N_108_564_04;SL705168;2-or/br;1237;OR/BR;0,35;D.CAN_F_L..FD;-;-;-;-;x;x;x;x;705169
3;705170;ID_WIR38;ID_CON14;SP_CANHFWV3;1;1-84H;-;-;E127;SP_CANHFW3;1;1-71D;-;-;N_108_564_04;SL705170;1-ws;1504;WS;0,35;D.CAN_F_H..FD;-;-;-;-;x;x;x;x;705170
3;705171;ID_WIR40;ID_CON15;SP_CANLFWV3;1;1-84H;-;-;E128;SP_CANLFW3;1;1-71D;-;-;N_108_564_04;SL705170;2-or/br;1424;OR/BR;0,35;D.CAN_F_L..FD;-;-;-;-;x;x;x;x;705171
3;705172;D.CAN_F_H..FD_E129_1_1;ID_CON10;SP_CANHFWV4;1;1-49A;-;-;XA.J104.501;ESPB;42;1-72C;N_107_396_01;BLOC_SEAL_120_FLR;N_108_564_04;SL705172;1-ws;696;WS;0,35;D.CAN_F_H..FD;-;-;x;x;-;-;-;-;705172
3;705173;D.CAN_F_L..FD_E130_1_1;ID_CON11;SP_CANLFWV4;1;1-49A;-;-;XA.J104.501;ESPB;26;1-72C;N_107_396_01;BLOC_SEAL_120_FLR;N_108_564_04;SL705172;2-or/br;696;OR/BR;0,35;D.CAN_F_L..FD;-;-;x;x;-;-;-;-;705173
3;705174;D.CAN_F_H..FD_E123_1_1;ID_CON17;SP_CANHFW5;1;1-55G;-;-;TIUL.2B1;2TRKMR;3;1-87G;N_105_981_01;-;N_108_564_04;SL705174;1-ws;1102;WS;0,35;D.CAN_F_H..FD;x;x;x;x;-;-;-;-;705174
3;705175;D.CAN_F_L..FD_E124_1_1;ID_CON16;SP_CANLFW5;1;1-55G;-;-;TIUL.2B1;2TRKMR;4;1-87G;N_105_981_01;-;N_108_564_04;SL705174;2-or/br;1052;OR/BR;0,35;D.CAN_F_L..FD;x;x;x;x;-;-;-;-;705175
3;705178;D.CAN_F_H..FD_E123_1_4;ID_CON17;SP_CANHFW5;1;1-55G;-;-;TLENK1.1A1;1ELE;1;1-42E;N_103_360_03;357_972_740_E;N_108_564_04;SL705178;1-ws;815;WS;0,35;D.CAN_F_H..FD;x;x;x;x;-;-;-;-;705178
3;705179;D.CAN_F_L..FD_E124_1_4;ID_CON16;SP_CANLFW5;1;1-55G;-;-;TLENK1.1A1;1ELE;2;1-42E;N_103_360_03;357_972_740_E;N_108_564_04;SL705178;2-or/br;765;OR/BR;0,35;D.CAN_F_L..FD;x;x;x;x;-;-;-;-;705179
3;705180;ID_WIR34;ID_CON10;SP_CANHFWV4;1;1-49A;-;-;ID_CON17;SP_CANHFW5;1;1-55G;-;-;N_108_564_04;SL705180;1-ws;1812;WS;0,35;D.CAN_F_H..FD;-;-;x;x;-;-;-;-;705180
3;705181;ID_WIR36;ID_CON11;SP_CANLFWV4;1;1-49A;-;-;ID_CON16;SP_CANLFW5;1;1-55G;-;-;N_108_564_04;SL705180;2-or/br;1762;OR/BR;0,35;D.CAN_F_L..FD;-;-;x;x;-;-;-;-;705181
3;705233;ID_WIR60;XD.886.2.1;MB886DR_1X1;1;1-50J;6Q0_971_859_A;-;212;SP_MB671A1;1;1-54E;-;-;N_037_068_8;-;-;1005;BR;6;M.31..MB672-886_D1;-;-;-;-;-;-;x;x;705233
3;705234;ID_WIR62;XD.886.2;MB886D_1X1;1;1-52J;6Q0_971_859_A;-;XA.NX6.501;EBKVA_2;9;1-47H;N_105_120_02;357_972_742_C;N_037_068_8;-;-;560;BR;6;M.31..MB672-886_D1;-;-;x;x;-;-;-;-;705234
3;705236;ID_WIR30;ID_CON13;SP_CANHFWV5;1;1-52H;-;-;ID_CON17;SP_CANHFW5;1;1-55G;-;-;N_108_564_04;SL705236;1-ws;496;WS;0,35;D.CAN_F_H..FD;x;x;x;x;-;-;-;-;705236
3;705237;ID_WIR32;ID_CON12;SP_CANLFWV5;1;1-51H;-;-;ID_CON16;SP_CANLFW5;1;1-55G;-;-;N_108_564_04;SL705236;2-or/br;465;OR/BR;0,35;D.CAN_F_L..FD;x;x;x;x;-;-;-;-;705237
1;LTGS.AIRBAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_712_M;L0L+1X2+4UF;131 (g);;CU: 65 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V2;11N_970_712_N;L0L+1X1+4UF;118 (g);;CU: 65 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V3;11N_970_712_P;L0R+1X2+4UF;131 (g);;CU: 65 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V4;11N_970_712_Q;L0R+1X1+4UF;118 (g);;CU: 65 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;V3;V4;Ltg-Nr.;;;;
3;712015;S.FAB_SAT_F+..L0L_TIUL.2B1_8_1;TIUL.2B1;2TRKMR;8;1-87G;N_105_982_01;-;XA.G190.1;ESCL;1;1-32A;N_105_975_08;3B0_972_742_C;N_018_886_49;SL712015;2-ws/rt;2127;WS/RT;0,5;S.FAB_SAT_F+..L0L;x;x;-;-;712015;;;;
3;712016;S.FAB_SAT_F-..L0L_TIUL.2B1_9_1;TIUL.2B1;2TRKMR;9;1-87G;N_105_982_01;-;XA.G190.1;ESCL;2;1-32A;N_105_975_08;3B0_972_742_C;N_018_886_49;SL712015;1-br;2127;BR;0,5;S.FAB_SAT_F-..L0L;x;x;-;-;712016;;;;
3;712017;S.FAB_SAT_BF+..L0L_TIUL.2B1_13_1;TIUL.2B1;2TRKMR;13;1-87G;N_105_982_01;-;XA.G284.2;ESCR;1;1-38C;N_105_975_08;3B0_972_742_C;N_018_886_96;SL712017;2-vi;3193;VI;0,5;S.FAB_SAT_BF+..L0L;x;x;-;-;712017;;;;
3;712018;S.FAB_SAT_BF-..L0L_TIUL.2B1_14_1;TIUL.2B1;2TRKMR;14;1-87G;N_105_982_01;-;XA.G284.2;ESCR;2;1-38C;N_105_975_08;3B0_972_742_C;N_018_886_96;SL712017;1-rt;3193;RT;0,5;S.FAB_SAT_BF-..L0L;x;x;-;-;712018;;;;
3;712019;S.FAB_SAT_BF+..L0L_TIUL.2B1_8_2;TIUL.2B1;2TRKMR;8;1-87G;N_105_982_01;-;XA.G284.2;ESCR;1;1-38C;N_105_975_08;3B0_972_742_C;N_018_886_49;SL712019;2-ws/rt;3193;WS/RT;0,5;S.FAB_SAT_BF+..L0L;-;-;x;x;712019;;;;
3;712020;S.FAB_SAT_BF-..L0L_TIUL.2B1_9_2;TIUL.2B1;2TRKMR;9;1-87G;N_105_982_01;-;XA.G284.2;ESCR;2;1-38C;N_105_975_08;3B0_972_742_C;N_018_886_49;SL712019;1-br;3193;BR;0,5;S.FAB_SAT_BF-..L0L;-;-;x;x;712020;;;;
3;712021;S.FAB_SAT_F+..L0L_TIUL.2B1_13_2;TIUL.2B1;2TRKMR;13;1-87G;N_105_982_01;-;XA.G190.1;ESCL;1;1-32A;N_105_975_08;3B0_972_742_C;N_018_886_96;SL712021;2-vi;2127;VI;0,5;S.FAB_SAT_F+..L0L;-;-;x;x;712021;;;;
3;712022;S.FAB_SAT_F-..L0L_TIUL.2B1_14_2;TIUL.2B1;2TRKMR;14;1-87G;N_105_982_01;-;XA.G190.1;ESCL;2;1-32A;N_105_975_08;3B0_972_742_C;N_018_886_96;SL712021;1-rt;2127;RT;0,5;S.FAB_SAT_F-..L0L;-;-;x;x;712022;;;;
3;712023;H.BAG_HV+.._TIUL.2B1_5_1;TIUL.2B1;2TRKMR;5;1-87G;N_105_981_03;-;TFWV.1B1;2FWVW;5;1-42D;N_103_360_03;357_972_740_E;N_901_916_47;SL712023;1-rt;1342;RT;0,35;H.BAG_HV+..;x;x;x;x;712023;;;;
3;712024;H.BAG_HV-.._TIUL.2B1_6_1;TIUL.2B1;2TRKMR;6;1-87G;N_105_981_03;-;TFWV.1B1;2FWVW;6;1-42D;N_103_360_03;357_972_740_E;N_901_916_47;SL712023;2-br;1342;BR;0,35;H.BAG_HV-..;x;x;x;x;712024;;;;
1;LTGS.DWA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_714_C;7AL;52 (g);;CU: 32 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;;;;
3;714004;M.31..MB673_B1_TIUL.2B1_1_1;TIUL.2B1;2TRKMR;1;1-87G;N_105_981_01;-;B161;SP_MB673B2;1;1-39E;-;-;N_037_098_8;-;-;1466;BR;0,35;M.31..MB673_B1;x;714004;;;;;;;
3;714005;M.31..MB673_B1_B161_1_2;B161;SP_MB673B2;1;1-39E;-;-;XA.H12.1.1;DWO_AS;2;1-59E;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1817;BR;0,5;M.31..MB673_B1;x;714005;;;;;;;
3;714006;V.30A..DWA_Horn_XA.H12.1.1_3_1;XA.H12.1.1;DWO_AS;3;1-59E;N_105_112_03;357_972_740_E;TIUL.2B1;2TRKMR;12;1-87G;N_105_982_01;-;N_037_003_1;-;-;2005;RT/GE;0,5;V.30A..DWA_Horn;x;714006;;;;;;;
3;714007;D.LIN_ICAS_4.._XA.H12.1.1_1_1;XA.H12.1.1;DWO_AS;1;1-59E;N_105_111_03;357_972_740_E;TIUL.2B1;2TRKMR;2;1-87G;N_105_981_01;-;N_037_094_0;-;-;2005;VI/WS;0,35;D.LIN_ICAS_4..;x;714007;;;;;;;
1;LTGS.ASSISTENT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_728_F;KA6;205 (g);~;CU: 86 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V2;11N_970_728_G;KA2;157 (g);~;CU: 62 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;Ltg-Nr.;;;;;;
3;728001;V.30A..EM_F6_XF.SB.3_6A_1;E-BOX;EMBF;6A;1-33H;N_907_325_01;-;TML.1B1;2FEL;4;1-19D;N_103_360_03;357_972_740_E;N_037_099_6;-;-;1030;SW/GN;0,35;V.30A..EM_F6;x;x;728001;;;;;;
3;728002;D.CAN_FAS_H..FD_TIUL.2D1_13_1;TIUL.2D1;4TRKMR;13;1-88H;N_105_981_01;-;TML.1B1;2FEL;3;1-19D;N_103_360_03;357_972_740_E;N_108_564_05;SL728002;1-gr;1792;GR;0,35;D.CAN_FAS_H..FD;x;x;728002;;;;;;
3;728003;D.CAN_FAS_L..FD_TIUL.2D1_14_1;TIUL.2D1;4TRKMR;14;1-88H;N_105_981_01;-;TML.1B1;2FEL;2;1-19D;N_103_360_03;357_972_740_E;N_108_564_05;SL728002;2-or/br;1792;OR/BR;0,35;D.CAN_FAS_L..FD;x;x;728003;;;;;;
3;728004;M.31..MB673_B1_TML.1B1_1_1;TML.1B1;2FEL;1;1-19D;N_103_360_03;357_972_740_E;B161;SP_MB673B2;1;1-39E;-;-;N_037_098_8;-;-;571;BR;0,35;M.31..MB673_B1;x;x;728004;;;;;;
3;728005;D.ETH3+.._TETH.1A1_1_1;TETH.1A1;1ETHV_12;1;1-30F;N_108_535_01;-;TIUL.2D1;4TRKMR;11;1-88H;N_105_981_01;-;N_108_572_01;SL728005;1-gn;1632;GN;0,35;D.ETH3+..;x;x;728005;;;;;;
3;728006;D.ETH3-.._TETH.1A1_2_1;TETH.1A1;1ETHV_12;2;1-30F;N_108_535_01;-;TIUL.2D1;4TRKMR;12;1-88H;N_105_981_01;-;N_108_572_01;SL728005;2-ws;1632;WS;0,35;D.ETH3-..;x;x;728006;;;;;;
3;728007;D.ETH1+..UFK_vo_TETH.1B1_1_1;TETH.1B1;1ETHV_34;1;1-29F;N_108_535_01;-;TIUL.2D1;4TRKMR;1;1-88H;N_105_981_01;-;N_108_572_01;SL728007;1-gn;1632;GN;0,35;D.ETH1+..UFK_vo;x;-;728007;;;;;;
3;728008;D.ETH1-..UFK_vo_TETH.1B1_2_1;TETH.1B1;1ETHV_34;2;1-29F;N_108_535_01;-;TIUL.2D1;4TRKMR;2;1-88H;N_105_981_01;-;N_108_572_01;SL728007;2-ws;1632;WS;0,35;D.ETH1-..UFK_vo;x;-;728008;;;;;;
3;728009;V.30..UFK_vo_TIUL.2D1_15_1;TIUL.2D1;4TRKMR;15;1-88H;N_103_188_01;-;TML.1B1;2FEL;5;1-19D;N_103_360_03;357_972_740_E;N_037_093_1;-;-;1792;RT/GE;0,35;V.30..UFK_vo;x;-;728009;;;;;;
3;728010;M.GND..UFK_vo_TIUL.2D1_17_1;TIUL.2D1;4TRKMR;17;1-88H;N_103_188_01;-;TML.1B1;2FEL;6;1-19D;N_103_360_03;357_972_740_E;N_037_098_0;-;-;1792;BR/WS;0,35;M.GND..UFK_vo;x;-;728010;;;;;;
3;728027;V.30A..EM_F12_XF.SB.3_12A_1;E-BOX;EMBF;12A;1-33H;N_907_326_01;-;XA.R257.1.1;SPKR_1;1;1-36A;N_104_427_01;357_972_741;N_037_009_5;-;-;3095;SW/BL;0,5;V.30A..EM_F12;x;x;728027;;;;;;
3;728028;M.31..MB792_A1_XA.R257.1.1_2_1;XA.R257.1.1;SPKR_1;2;1-36A;N_104_427_01;357_972_741;83;SP_MB792A2;1;1-53B;-;-;N_037_008_8;-;-;1020;BR;0,5;M.31..MB792_A1;x;x;728028;;;;;;
3;728029;D.CAN_AFS_L.._B109_1_1;B109;SP_CANLAFS;1;1-74B;-;-;XA.R257.1.1;SPKR_1;3;1-36A;N_104_426_01;357_972_741;N_901_916_04;SL728029;2-or/br;1345;OR/BR;0,35;D.CAN_AFS_L..;x;x;728029;;;;;;
3;728030;D.CAN_AFS_H.._B108_1_1;B108;SP_CANHAFS;1;1-73B;-;-;XA.R257.1.1;SPKR_1;4;1-36A;N_104_426_01;357_972_741;N_901_916_04;SL728029;1-or/gn;1295;OR/GN;0,35;D.CAN_AFS_H..;x;x;728030;;;;;;
1;LTGS.VERRIEGELUNG_KESSY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_733_C;4K5/4K6;276 (g);;CU: 190 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;;;;
3;733001;ID_WIR6;TIUL.2B1;2TRKMR;15;1-87G;N_103_189_01;-;B539;SP_30A_F18;1;1-71E;-;-;N_037_003_9;-;-;1467;RT/SW;0,5;V.30A..LVI_F18;x;733001;;;;;;;
3;733007;ID_WIR2;XA.J1193.1;RSADL_AS;3;1-65F;N_105_975_02;3B0_972_742_C;B539;SP_30A_F18;1;1-71E;-;-;N_037_003_9;-;-;2470;RT/SW;0,5;V.30A..LVI_F18;x;733007;;;;;;;
3;733008;ID_WIR8;XA.J1193.1;RSADL_AS;4;1-65F;N_105_975_02;3B0_972_742_C;B161;SP_MB673B2;1;1-39E;-;-;N_037_008_8;-;-;2389;BR;0,5;M.31..MB673_B1;x;733008;;;;;;;
3;733011;ID_WIR4;XA.J1192.1;RSADR_AS;3;1-69C;N_105_975_02;3B0_972_742_C;B539;SP_30A_F18;1;1-71E;-;-;N_037_003_9;-;-;3107;RT/SW;0,5;V.30A..LVI_F18;x;733011;;;;;;;
3;733012;ID_WIR10;XA.J1192.1;RSADR_AS;4;1-69C;N_105_975_02;3B0_972_742_C;83;SP_MB792A2;1;1-53B;-;-;N_037_008_8;-;-;3813;BR;0,5;M.31..MB792_A1;x;733012;;;;;;;
3;733013;ID_WIR12;XA.J1192.1;RSADR_AS;5;1-69C;N_105_975_02;3B0_972_742_C;83;SP_MB792A2;1;1-53B;-;-;N_037_008_8;-;-;3813;BR;0,5;M.31..MB792_A1;x;733013;;;;;;;
3;733018;A.LF-Antenne_3+.._XA.R200.1.1_1_1;XA.R200.1.1;ATILI_AS;1;1-61F;N_907_649_02;3B0_972_742_C;TIUL.2A1;1TRKMR;6;1-88H;N_105_982_01;-;N_018_886_72;SL733018;2-sw;2013;SW;0,5;A.LF-Antenne_3+..;x;733018;;;;;;;
3;733019;A.LF-Antenne_3-.._XA.R200.1.1_2_1;XA.R200.1.1;ATILI_AS;2;1-61F;N_907_649_02;3B0_972_742_C;TIUL.2A1;1TRKMR;7;1-88H;N_105_982_01;-;N_018_886_72;SL733018;1-gn;2013;GN;0,5;A.LF-Antenne_3-..;x;733019;;;;;;;
3;733033;A.LF-Antenne_4+.._XA.R201.1.1_1_1;XA.R201.1.1;ATIRE_AS;1;1-66B;N_907_649_02;3B0_972_742_C;TIUL.2A1;1TRKMR;13;1-88H;N_105_982_01;-;N_018_886_80;SL733020;2-sw;2652;SW;0,5;A.LF-Antenne_4+..;x;733033;;;;;;;
3;733034;A.LF-Antenne_4-.._XA.R201.1.1_2_1;XA.R201.1.1;ATIRE_AS;2;1-66B;N_907_649_02;3B0_972_742_C;TIUL.2A1;1TRKMR;14;1-88H;N_105_982_01;-;N_018_886_80;SL733020;1-br;2652;BR;0,5;A.LF-Antenne_4-..;x;733034;;;;;;;
3;733035;ID_WIR22;TIUR.2B1;8TRKMR;12;1-87B;N_105_974_01;-;A246;SP_CANCH1;1;1-71C;-;-;N_108_151_29;SL733035;1-ge;1250;GE;0,35;D.CAN_Connect_H..;x;733035;;;;;;;
3;733036;ID_WIR24;TIUR.2B1;8TRKMR;13;1-87B;N_105_974_01;-;A247;SP_CANCL1;1;1-71D;-;-;N_108_151_29;SL733035;2-or/br;1308;OR/BR;0,35;D.CAN_Connect_L..;x;733036;;;;;;;
3;733037;ID_WIR14;XA.J1193.1;RSADL_AS;1;1-65F;N_105_974_02;3B0_972_742_B;A246;SP_CANCH1;1;1-71C;-;-;N_108_151_29;SL733037;1-ge;2765;GE;0,35;D.CAN_Connect_H..;x;733037;;;;;;;
3;733038;ID_WIR16;XA.J1193.1;RSADL_AS;2;1-65F;N_105_974_02;3B0_972_742_B;A247;SP_CANCL1;1;1-71D;-;-;N_108_151_29;SL733037;2-or/br;2707;OR/BR;0,35;D.CAN_Connect_L..;x;733038;;;;;;;
3;733039;ID_WIR18;XA.J1192.1;RSADR_AS;1;1-69C;N_105_974_02;3B0_972_742_B;A246;SP_CANCH1;1;1-71C;-;-;N_108_151_29;SL733039;1-ge;3402;GE;0,35;D.CAN_Connect_H..;x;733039;;;;;;;
3;733040;ID_WIR20;XA.J1192.1;RSADR_AS;2;1-69C;N_105_974_02;3B0_972_742_B;A247;SP_CANCL1;1;1-71D;-;-;N_108_151_29;SL733039;2-or/br;3344;OR/BR;0,35;D.CAN_Connect_L..;x;733040;;;;;;;
1;LTGS.KUEHLERLUEFT.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_739_C;L0L/L0R;176 (g);;CU: 130 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;;;;
3;739001;V.87A_HR..EM_F24_XF.SB.3_24A_1;E-BOX;EMBF;24A;1-33H;N_907_326_01;-;XA.VX57.1;ELU;2;1-40D;N_105_117_02;357_972_742;N_037_019_3;-;-;830;SW/RT;0,75;V.87A_HR..EM_F24;x;739001;;;;;;;
3;739002;V.30A..EM_F16_XF.SB.3_16A_1;E-BOX;EMBF;16A;1-33H;N_105_120_04;-;XA.VX57.1;ELU;1;1-40D;N_106_867_01;1K0_972_744_B;N_037_063_1;-;-;830;RT/GE;6;V.30A..EM_F16;x;739002;;;;;;;
3;739003;M.31..MB764_B1_XB.764.2_1_1;XB.764.2;MB764B;1;1-57G;6Q0_971_859_A;-;XA.VX57.1;ELU;4;1-40D;N_106_867_01;1K0_972_744_B;N_037_068_8;-;-;990;BR;6;M.31..MB764_B1;x;739003;;;;;;;
3;739004;S.LUES1.._TIUR.2B1_7_1;TIUR.2B1;8TRKMR;7;1-87B;N_105_974_01;-;XA.VX57.1;ELU;3;1-40D;N_105_116_02;357_972_742;N_037_091_4;-;-;2876;GE/VI;0,35;S.LUES1..;x;739004;;;;;;;
1;LTGS.KUEHLERJALOUSIE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_740_C;L0L/L0R;31 (g);;CU: 22 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;;;;
3;740001;M.31..MB673_B1_179_1_2;179;SP_MB673B1;1;1-41F;-;-;XA.V544.1;KUJA;1;1-39D;N_107_766_02;3B0_972_742_C;N_037_028_8;-;-;545;BR;1;M.31..MB673_B1;x;740001;;;;;;;
3;740002;D.LIN1_MOT._044C._TIUR.2B1_5_1;TIUR.2B1;8TRKMR;5;1-87B;N_105_974_01;-;XA.V544.1;KUJA;2;1-39D;N_105_974_02;3B0_972_742_B;N_037_094_6;-;-;2946;VI/GN;0,35;D.LIN1_MOT._044C.;x;740002;;;;;;;
3;740003;V.87A_HR..EM_F26_XA.V544.1_4_1;XA.V544.1;KUJA;4;1-39D;N_107_766_02;3B0_972_742_C;D183;SP_87HRF26;1;1-41H;-;-;N_037_023_6;-;-;585;RT/GN;1;V.87A_HR..EM_F26;x;740003;;;;;;;
1;LTGS.SCHEINWERFER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_743_AF;L0L+F0A+4P0;648 (g);~;CU: 328 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V2;11N_970_743_AG;L0L+F0Q+4P0;659 (g);~;CU: 337 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V3;11N_970_743_AH;L0R+F0A+4P0;687 (g);~;CU: 363 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V4;11N_970_743_AJ;L0R+F0Q+4P0;698 (g);~;CU: 373 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V5;11N_970_743_AK;L0L+F0A+4P1;0 (g);~;CU: 328 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V6;11N_970_743_AL;L0L+F0Q+4P1;0 (g);~;CU: 337 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V7;11N_970_743_AM;L0R+F0A+4P1;0 (g);~;CU: 363 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V8;11N_970_743_AN;L0R+F0Q+4P1;0 (g);~;CU: 373 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;V3;V4;V5;V6;V7;V8;Ltg-Nr.
3;743001;M.31..MB673_A1_XA.673.2_1_1;XA.673.2;MB673A;1;1-47G;6Q0_971_859;-;82;SP_MB673A1;1;1-40H;-;-;N_037_058_8;-;-;545;BR;4;M.31..MB673_A1;x;x;x;x;x;x;x;x;743001
3;743003;M.31..MB792_A1_XA.792.2_1_1;XA.792.2;MB792A;1;1-58B;6Q0_971_859;-;176;SP_MB792A1;1;1-52B;-;-;N_037_058_8;-;-;344;BR;4;M.31..MB792_A1;x;x;x;x;x;x;x;x;743003
3;743008;M.31-SM_BCM.._XB.J519.1_19_1;XB.J519.1;SAMB;19;1-82F;N_907_649_01;-;104;SP_31SMM;1;1-42G;-;-;N_037_008_8;-;-;1122;BR;0,5;M.31-SM_BCM..;x;x;x;x;x;x;x;x;743008
3;743009;M.31..MB792_A1_83_1_6;83;SP_MB792A2;1;1-53B;-;-;176;SP_MB792A1;1;1-52B;-;-;N_037_038_8;-;-;229;BR;1,5;M.31..MB792_A1;x;x;x;x;x;x;x;x;743009
3;743010;D.LIN_BUS..1_SAM_B30_C15_1_1;C15;SP_LIN_DIAG;1;1-55F;-;-;XB.J519.1;SAMB;30;1-82F;N_907_647_01;-;N_037_094_0;-;-;1052;VI/WS;0,35;D.LIN_BUS..1_SAM_B30;-;x;-;x;-;x;-;x;743010
3;743011;D.LIN_BUS..1_SAM_B30_C15_1_2;C15;SP_LIN_DIAG;1;1-55F;-;-;TIUR.2B1;8TRKMR;14;1-87B;N_105_974_01;-;N_037_094_0;-;-;2521;VI/WS;0,35;D.LIN_BUS..1_SAM_B30;-;x;-;x;-;x;-;x;743011
